"city","female","black","email","listing_timestamp","sent_timestamp","response_timestamp","sending_name"
"miami",1,0,NA,NA,NA,NA,"Amy Morgan"
"miami",1,0,NA,NA,NA,NA,"Kristen Hall"
"miami",0,0,NA,NA,NA,NA,"Steven Smith"
"miami",0,0,NA,NA,NA,NA,"Brian Bailey"
"miami",0,0,NA,NA,NA,NA,"Luke Mitchell"
"miami",0,0,NA,NA,NA,NA,"Brian Bailey"
"miami",0,0,NA,NA,NA,NA,"Brad Anderson"
"miami",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"miami",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"miami",0,1,NA,NA,NA,NA,"Terell Robinson"
"miami",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,0,NA,NA,NA,NA,"Kristen Hall"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",1,1,NA,NA,NA,NA,"Ebony Williams"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",0,0,NA,NA,NA,NA,"Brian Bailey"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"atlanta",1,1,NA,NA,NA,NA,"Tyra Booker"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",0,0,NA,NA,NA,NA,"Brad Anderson"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",1,1,NA,NA,NA,NA,"Tionna Wilson"
"atlanta",0,0,NA,NA,NA,NA,"Steven Smith"
"atlanta",1,1,NA,NA,NA,NA,"Shanice Thomas"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",1,0,NA,NA,NA,NA,"Amy Morgan"
"atlanta",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
"atlanta",0,1,NA,NA,NA,NA,"Terell Robinson"
"atlanta",0,0,NA,NA,NA,NA,"Luke Mitchell"
"atlanta",0,1,NA,NA,NA,NA,"Jayvon Carter"
"atlanta",1,0,NA,NA,NA,NA,"Hilary Roberts"
